customer_id,first_name,last_name,email,age,gender,city,state,registration_date,customer_segment,first_purchase,last_purchase,total_transactions,total_spent,avg_order_value,days_since_last_purchase,is_churned
187,Michelle,Robles,courtney34@example.com,40,F,Laraview,WI,2023-08-26,Regular,2022-09-21,2024-09-27,13,435.4,33.49,325,0
188,John,Nguyen,tsilva@example.com,34,M,East Joshuahaven,MD,2024-12-13,Premium,2022-02-02,2024-06-29,3,95.6,31.87,415,0
189,James,Banks,jvilla@example.net,24,M,Annaborough,WV,2023-12-17,Regular,2022-03-23,2024-09-10,11,283.17,25.74,342,0
190,Shane,Sparks,chrishernandez@example.net,18,F,Hesston,ID,2023-07-31,Budget,2022-04-06,2024-11-28,7,295.21,42.17,263,0
191,Robert,Patel,joshuabaker@example.org,29,M,Lake Robertfort,VT,2025-04-25,Premium,2022-07-03,2024-12-25,6,210.32,35.05,236,0
192,Joshua,Morales,lauramatthews@example.com,45,F,Jennifershire,FL,2023-08-05,Budget,2022-03-01,2024-06-02,8,265.02,33.13,442,0
193,John,Gutierrez,barbara99@example.com,37,M,Nancyville,AK,2024-01-14,Regular,2022-03-13,2024-05-29,17,986.48,58.03,446,1
194,Sandra,Oliver,aclark@example.org,20,F,Lisastad,NE,2024-10-03,Regular,2022-02-18,2023-06-21,4,193.53,48.38,789,1
195,Scott,Kelley,christopherpratt@example.org,37,F,Justinfurt,MD,2025-06-09,Budget,2022-01-12,2024-12-14,12,399.99,33.33,247,0
196,Michelle,Dickson,fredbaxter@example.com,39,F,Johnstonport,KY,2023-11-16,Premium,2022-02-11,2024-08-30,10,709.62,70.96,353,0
197,Andrea,Reyes,huangbrett@example.net,24,F,Port Christopher,PR,2025-01-20,Budget,2022-03-25,2024-11-27,13,521.82,40.14,264,0
198,Brent,Peterson,ecoleman@example.com,36,M,Kirbystad,VA,2025-03-21,Premium,2022-01-30,2024-12-23,8,250.33,31.29,238,0
199,Yvette,Cervantes,vincent13@example.net,35,M,Andersonmouth,VA,2025-04-18,Regular,2022-03-06,2024-12-19,14,499.56,35.68,242,0
200,Mary,Garza,ybennett@example.net,21,M,New Alan,IN,2025-03-11,Budget,2022-01-02,2024-11-11,7,170.35,24.34,280,0
201,Tanya,Mueller,hkelly@example.com,39,F,North Robertland,DC,2025-07-13,Budget,2022-02-22,2024-10-13,7,207.45,29.64,309,0
202,Sara,Graham,waremegan@example.org,41,F,Harrisport,MT,2025-03-29,Regular,2022-03-01,2024-08-12,9,359.24,39.92,371,0
203,Melinda,Cobb,jennifer68@example.com,47,M,Carpenterport,SC,2022-11-29,Regular,2022-01-05,2024-11-26,18,1032.54,57.36,265,0
204,Gabriel,Stephens,qneal@example.net,47,F,Brendabury,CA,2024-06-21,Regular,2022-02-09,2024-09-11,13,488.02,37.54,341,1
205,Todd,Young,grantryan@example.com,18,M,Emilychester,LA,2025-02-20,Budget,2023-01-26,2024-12-19,6,150.98,25.16,242,1
206,Jason,Bates,anthonydiaz@example.com,23,F,New Jeremy,IN,2024-02-08,Premium,2022-03-18,2024-11-19,11,613.96,55.81,272,1
207,Richard,Miller,jessica39@example.net,41,F,South Joshua,ME,2023-07-30,Budget,2022-01-15,2024-12-14,6,201.01,33.5,247,0
208,Brian,Galvan,patrickwhite@example.net,41,M,Higginston,VI,2024-02-09,Regular,2022-05-19,2024-12-28,16,753.84,47.11,233,1
209,Nicholas,Andrews,gonzalezmichael@example.org,41,F,North Seanmouth,AR,2025-05-16,Regular,2022-04-20,2024-12-28,13,382.7,29.44,233,0
210,Tricia,Tucker,willismark@example.com,80,M,East Feliciaport,UT,2025-05-20,Regular,2022-04-28,2024-08-21,10,356.75,35.67,362,1
211,Joseph,Vargas,wesley09@example.com,41,F,Shaneland,TN,2025-03-07,Regular,2022-04-06,2024-04-04,8,429.45,53.68,501,0
212,Kristen,Ford,hollanddarlene@example.com,48,F,North Melissa,MH,2024-01-27,Budget,2022-04-25,2024-12-22,13,560.24,43.1,239,0
213,Spencer,Peters,forbesjanet@example.com,46,M,Anitaland,MH,2023-03-28,Regular,2022-02-27,2024-12-28,14,751.86,53.7,233,0
214,Rodney,Short,maddoxmadeline@example.net,42,M,Glennbury,MP,2023-03-13,Budget,2022-01-21,2024-12-21,18,1135.01,63.06,240,0
215,Susan,Thompson,oosborn@example.com,31,M,Jenniferberg,WI,2024-12-19,Regular,2022-04-23,2023-12-08,8,356.39,44.55,619,1
216,Wendy,Blanchard,vthompson@example.net,44,F,Lake Jason,MP,2024-08-22,Regular,2022-08-06,2024-09-15,11,505.63,45.97,337,0
217,Angela,Jones,johnsonanthony@example.net,25,F,Lake Amanda,IL,2025-05-27,Budget,2022-05-19,2024-12-16,9,576.0,64.0,245,0
218,Jennifer,Rodriguez,janicethompson@example.org,32,M,Marquezfurt,NJ,2025-07-08,Regular,2022-04-15,2024-10-09,9,629.96,70.0,313,0
219,Eric,Cervantes,barnesmegan@example.org,29,F,Berryside,CA,2023-12-30,Regular,2022-03-22,2023-08-03,5,47.65,9.53,746,1
220,Kenneth,Wise,dwalsh@example.com,35,F,Lake Jaredberg,MI,2022-12-18,Regular,2022-01-01,2024-10-11,8,195.77,24.47,311,1
221,Tanya,Gray,hodgejoshua@example.org,62,M,Mcclurefurt,FL,2023-03-07,Budget,2022-05-03,2024-12-29,9,368.53,40.95,232,0
222,Beth,Snyder,cookemily@example.com,18,M,Danafort,FM,2022-08-28,Budget,2022-01-22,2024-12-12,12,328.12,27.34,249,0
223,Amy,Keller,rebeccamatthews@example.com,43,F,Port Christopherhaven,MP,2025-01-21,Premium,2022-06-18,2024-08-31,11,394.22,35.84,352,0
224,Julie,Davis,shepardrichard@example.net,18,F,Lake Jessica,VT,2025-07-29,Budget,2022-07-25,2024-11-05,12,395.97,33.0,286,0
225,Brian,Montoya,brownmandy@example.net,29,M,Port Aliciamouth,KY,2022-10-25,Regular,2022-02-13,2024-12-22,9,315.19,35.02,239,1
226,Breanna,Clay,jessicamiller@example.com,48,M,Lake Pamelaview,ID,2022-11-28,Regular,2022-01-26,2024-08-04,10,568.03,56.8,379,0
227,Wesley,Berger,hilljames@example.net,35,M,Lake Sharonfort,WY,2024-12-16,Budget,2022-04-21,2024-10-29,5,196.31,39.26,293,1
228,Melissa,Fields,vthompson@example.org,22,F,North Vanessaville,DE,2023-01-04,Regular,2022-03-06,2024-12-12,11,457.08,41.55,249,0
229,Eric,Smith,joshua51@example.com,26,M,West Sarahview,AZ,2024-09-27,Budget,2022-07-26,2024-10-28,8,471.38,58.92,294,1
230,Susan,Thomas,scarroll@example.org,43,M,Patrickland,PA,2025-06-19,Regular,2022-02-08,2024-12-26,13,638.36,49.1,235,0
231,Christopher,Hernandez,fdavis@example.org,26,F,New Melissabury,CA,2023-11-30,Premium,2022-01-06,2024-06-14,10,252.06,25.21,430,0
232,Jacob,Schmidt,lopezbrittany@example.org,37,F,Port Barbarastad,MA,2025-01-27,Regular,2022-05-16,2024-12-13,13,749.25,57.63,248,1
233,Brooke,Price,kristinarobinson@example.com,35,M,Geraldport,TX,2024-07-28,Premium,2024-07-14,2024-10-31,3,161.43,53.81,291,0
234,Emma,Lane,umiller@example.org,27,M,Lewishaven,MP,2023-09-09,Budget,2022-04-08,2024-08-23,11,484.36,44.03,360,0
235,Joe,Gonzalez,mary32@example.com,60,F,Taraburgh,MT,2022-11-24,Regular,2023-06-02,2024-09-30,8,226.53,28.32,322,0
236,David,Maldonado,grayjustin@example.com,42,M,South Zoe,ND,2023-02-24,Regular,2022-05-19,2024-10-10,9,345.99,38.44,312,1
237,Pamela,Stewart,annettegutierrez@example.org,18,M,Wallerside,IA,2022-12-19,Premium,2022-03-12,2024-12-09,10,674.11,67.41,252,0
238,John,Hudson,nicole24@example.com,37,F,Elliston,SD,2023-11-07,Regular,2022-02-13,2024-12-12,15,774.62,51.64,249,0
239,Brooke,Gentry,fbaker@example.com,27,M,Castroville,PW,2025-03-18,Budget,2022-06-08,2024-10-30,13,590.56,45.43,292,0
240,Christine,Torres,michael87@example.net,45,F,West John,AK,2024-06-05,Regular,2022-01-18,2024-12-01,14,833.97,59.57,260,0
241,Robert,Harding,benjamindavenport@example.com,25,F,Sarahburgh,RI,2023-08-23,Regular,2022-01-13,2024-01-02,4,463.65,115.91,594,0
242,Brandy,Graham,amandaclark@example.net,33,M,Port Debraside,PW,2023-07-10,Budget,2022-01-09,2024-10-17,8,506.57,63.32,305,0
243,Alexandra,Haas,zreed@example.net,41,M,New Tanyaburgh,MH,2024-06-06,Regular,2022-03-11,2024-05-28,10,316.09,31.61,447,0
244,Sarah,Cooper,jared88@example.net,45,F,Webbshire,WA,2022-09-26,Budget,2022-03-04,2024-07-23,9,363.42,40.38,391,0
245,James,Davis,christopher34@example.org,20,F,New Robertfurt,MN,2025-01-10,Premium,2022-02-19,2024-09-16,8,325.21,40.65,336,0
246,Jennifer,Smith,hgreen@example.net,30,F,Lunaberg,IA,2024-12-08,Regular,2022-01-27,2024-08-02,16,565.0,35.31,381,0
247,John,Downs,thomasmcdonald@example.com,29,F,Wardborough,VA,2025-03-22,Budget,2022-02-03,2024-09-09,13,423.04,32.54,343,1
248,Randy,Powell,anne90@example.com,27,M,Port Ashley,CA,2023-01-14,Regular,2022-05-18,2024-11-18,6,345.61,57.6,273,1
249,Emily,Anderson,sotomisty@example.org,56,F,Stephenchester,WA,2022-11-09,Regular,2022-10-31,2024-11-26,9,151.36,16.82,265,1
250,Kevin,Phillips,robertcook@example.net,39,M,Richardhaven,HI,2023-12-19,Regular,2022-02-26,2024-08-19,12,382.69,31.89,364,0
251,Leslie,Wood,lopezmichael@example.org,19,M,North Kayla,GA,2025-06-22,Regular,2022-01-29,2024-07-06,10,509.81,50.98,408,0
252,Karen,Dunn,wpayne@example.org,46,M,Port Alexanderfort,MN,2022-08-22,Premium,2022-06-06,2024-10-11,11,693.53,63.05,311,0
253,Charles,Brown,dlamb@example.net,60,M,Port Katherineshire,GA,2023-10-29,Budget,2022-01-21,2024-02-16,12,499.82,41.65,549,0
254,Stephen,Warner,esimon@example.org,47,F,South Brandonbury,WA,2025-06-27,Regular,2022-08-09,2024-10-05,6,498.83,83.14,317,0
255,Yolanda,Hoover,jennifer95@example.com,18,M,Meyerton,VI,2023-12-31,Regular,2022-04-26,2024-08-17,6,165.6,27.6,366,1
256,Wendy,Howard,oevans@example.net,29,M,Ellisonchester,WI,2025-03-15,Budget,2022-02-10,2024-06-15,10,378.72,37.87,429,0
257,Charles,Callahan,fisherkim@example.net,50,M,East Benjamin,MO,2024-04-14,Regular,2022-05-11,2024-11-06,9,355.11,39.46,285,1
258,Jason,Glenn,kwatkins@example.net,26,F,New Tamarahaven,KY,2025-04-30,Regular,2022-02-11,2024-10-08,13,633.51,48.73,314,0
259,Joseph,Young,sandratanner@example.net,40,F,West William,OR,2023-01-23,Budget,2022-08-19,2024-04-06,7,317.26,45.32,499,1
260,Sarah,Park,stephaniebradley@example.org,44,M,Lake Heather,NV,2025-04-04,Budget,2022-11-22,2024-12-20,12,802.6,66.88,241,0
261,Nicole,Long,elizabethkramer@example.org,23,M,Vasquezport,LA,2025-05-30,Regular,2022-02-01,2024-11-14,13,408.06,31.39,277,0
262,Natasha,Flores,parkerkatie@example.com,34,M,Grimesburgh,NV,2024-07-20,Premium,2022-01-23,2024-12-27,10,707.2,70.72,234,0
263,Mike,Reyes,dfoster@example.org,18,F,Baileyfort,OH,2025-05-21,Regular,2022-07-16,2024-12-04,18,608.78,33.82,257,1
264,Eric,James,jamesjackson@example.com,22,F,Emilyview,NH,2023-10-10,Regular,2022-02-27,2024-05-29,9,517.66,57.52,446,1
265,Martha,Gardner,lopezmichaela@example.com,31,F,Randallmouth,AR,2022-11-21,Regular,2022-02-13,2024-09-03,13,569.46,43.8,349,0
266,Jade,Bates,ramseyeric@example.net,20,F,South Thomas,NE,2022-09-30,Budget,2023-05-08,2024-09-12,6,128.11,21.35,340,1
267,Cheryl,Wells,adam25@example.org,54,M,Ericaland,NV,2025-08-16,Budget,2022-01-18,2024-11-17,10,698.15,69.82,274,0
268,Vanessa,Lopez,zpierce@example.net,18,F,New Dakota,SD,2024-03-02,Budget,2022-02-14,2024-07-26,11,570.04,51.82,388,1
269,Destiny,Cruz,robertabarnett@example.com,29,F,Tyroneshire,SC,2025-04-02,Regular,2022-02-06,2024-08-02,10,284.43,28.44,381,0
270,Alan,Middleton,kathryndavis@example.org,36,M,Adamton,TN,2024-09-18,Budget,2022-01-29,2024-09-11,15,700.17,46.68,341,0
271,Lisa,Larsen,kathryn26@example.com,52,M,West Matthew,MS,2024-03-10,Regular,2022-04-22,2024-11-19,8,196.63,24.58,272,0
272,Kevin,Moore,lori69@example.com,18,F,Port Edward,LA,2024-11-02,Regular,2022-03-06,2024-12-27,9,209.74,23.3,234,0
273,Elizabeth,Bright,reedelizabeth@example.net,48,F,South Theresa,LA,2023-07-07,Premium,2022-03-02,2024-11-15,13,589.73,45.36,276,0
274,Sheila,Santiago,walkercharlotte@example.org,35,M,Carrbury,GA,2023-09-28,Regular,2022-02-11,2024-11-12,9,335.39,37.27,279,0
275,Dennis,Taylor,michael80@example.net,23,F,East Davidfurt,NY,2025-06-27,Budget,2022-02-02,2024-10-11,11,572.24,52.02,311,0
276,Darrell,Jones,pmelendez@example.org,40,F,Michaelstad,MT,2023-11-12,Regular,2022-06-25,2024-05-07,7,223.63,31.95,468,1
277,Daniel,Smith,vincentwilliams@example.com,37,M,Walkertown,SC,2024-02-24,Regular,2022-03-24,2023-06-30,7,363.48,51.93,780,0
278,Angela,Griffith,ydavis@example.net,27,M,South Karenview,VI,2025-03-07,Budget,2023-05-31,2024-10-13,11,296.33,26.94,309,0
279,Joseph,Tucker,ronaldmitchell@example.com,35,M,Lake Patrickmouth,IN,2023-10-15,Premium,2022-02-02,2024-02-13,8,259.88,32.48,552,0
280,Cassandra,Kim,ajohnson@example.org,30,F,South Zacharyberg,AZ,2023-05-06,Budget,2022-01-24,2024-06-18,10,281.72,28.17,426,1
281,Jennifer,Branch,raymondholmes@example.org,36,M,West Steven,NH,2023-01-03,Regular,2022-01-29,2024-11-15,13,700.48,53.88,276,0
282,James,Miller,wdrake@example.net,42,M,Richardsonberg,TN,2022-09-12,Premium,2022-02-08,2024-10-06,14,391.28,27.95,316,1
283,Cynthia,May,riosrichard@example.org,54,F,Jeanborough,WA,2023-11-26,Budget,2022-06-01,2024-09-02,9,362.89,40.32,350,1
284,Joseph,Perry,luisandrews@example.com,20,F,Wolfshire,AK,2023-04-28,Premium,2022-01-14,2024-06-19,12,766.98,63.92,425,0
285,Tracy,Bryant,psmith@example.net,60,M,North Jenniferstad,NH,2022-09-12,Regular,2022-03-18,2024-05-29,8,243.34,30.42,446,0
286,Rebecca,Mccormick,dhenderson@example.com,18,M,South Jennifer,NC,2025-07-02,Regular,2023-03-09,2024-11-05,10,317.13,31.71,286,0
287,Meghan,Munoz,ogreen@example.org,33,F,Burkeborough,CO,2024-10-16,Premium,2022-01-31,2024-12-08,8,443.45,55.43,253,1
288,Christopher,Simmons,xshaw@example.com,42,F,East Travis,WA,2023-11-18,Premium,2022-07-21,2024-11-29,7,360.23,51.46,262,1
289,Rodney,White,megan51@example.org,38,F,East Victoria,AZ,2023-01-04,Premium,2022-04-03,2024-10-26,10,367.06,36.71,296,0
290,Joshua,Hicks,yschmidt@example.net,27,M,East Amanda,VA,2024-10-23,Premium,2022-03-19,2024-10-01,9,614.96,68.33,321,1
291,Adam,Arnold,hernandezmatthew@example.net,32,F,Heidiburgh,CA,2023-06-04,Budget,2022-07-12,2024-10-26,12,648.21,54.02,296,0
292,Kellie,Cole,james97@example.com,29,F,South Donald,VA,2024-12-12,Regular,2022-03-13,2024-06-14,7,310.88,44.41,430,0
293,Dana,Kelly,marshallbill@example.com,27,F,South Emily,AZ,2025-04-18,Regular,2022-02-12,2024-06-18,11,355.99,32.36,426,0
294,Jose,Lopez,mrichardson@example.net,45,F,West Karen,CT,2024-05-11,Regular,2022-03-14,2024-12-23,6,126.59,21.1,238,0
295,Joyce,Jacobs,johnny54@example.org,39,M,North Austin,DC,2023-12-28,Budget,2022-01-14,2024-09-30,9,426.16,47.35,322,0
296,Andrea,Lane,guy56@example.org,26,M,Lake Thomas,LA,2023-10-13,Budget,2023-06-01,2024-08-19,6,171.9,28.65,364,1
297,Ronald,Bradford,onguyen@example.org,45,F,North Amyshire,MP,2025-01-19,Regular,2022-02-09,2024-12-10,7,285.15,40.74,251,0
298,Alec,Young,howardbenjamin@example.net,38,F,Douglasborough,LA,2022-10-12,Budget,2022-05-01,2024-12-05,6,124.8,20.8,256,1
299,Charles,Shaw,fwright@example.net,44,F,Selenaton,NC,2024-08-09,Regular,2022-01-26,2024-09-14,10,595.52,59.55,338,0
300,Nicole,Jenkins,martinezduane@example.com,42,M,Lake Sean,WI,2024-12-15,Regular,2022-08-01,2024-10-04,8,686.8,85.85,318,0
301,Rebecca,Payne,worozco@example.com,25,F,Jamesbury,AL,2024-07-06,Regular,2022-05-03,2024-07-29,5,104.54,20.91,385,0
302,Amy,Richardson,samanthaberger@example.net,28,F,Lake David,MN,2023-05-15,Regular,2022-03-19,2024-12-16,9,301.22,33.47,245,1
303,Mary,Good,uwilliams@example.com,43,M,New Juan,MO,2024-01-03,Regular,2022-08-19,2024-06-30,9,337.97,37.55,414,1
304,Brandi,Carroll,thomastiffany@example.net,42,M,Waltersland,PA,2024-01-11,Regular,2022-09-22,2024-12-06,12,672.74,56.06,255,0
305,Earl,Bush,reyestina@example.org,34,F,West Debbie,SC,2022-10-11,Budget,2022-01-27,2024-11-30,14,701.85,50.13,261,0
306,David,Wilson,sara46@example.com,36,F,West Stevenmouth,ME,2024-03-19,Budget,2022-01-27,2024-09-14,9,248.96,27.66,338,0
307,Kyle,Olson,whitejulie@example.net,50,F,New Alexandrastad,DC,2023-12-13,Regular,2022-05-09,2024-08-23,9,262.14,29.13,360,0
308,Rachel,Vaughn,copelandryan@example.org,27,F,South Stefanieshire,CT,2023-02-19,Regular,2022-01-24,2024-09-18,11,367.03,33.37,334,0
309,Laura,Thomas,ashleycooley@example.net,41,M,Fernandezfurt,DE,2024-01-19,Regular,2022-05-11,2024-12-26,11,283.83,25.8,235,1
310,Michelle,Simon,heatherwilliams@example.net,32,M,Mikestad,WA,2023-02-21,Premium,2022-09-11,2024-12-23,8,267.07,33.38,238,0
311,Rachel,Terrell,blewis@example.com,32,F,Kevinberg,NY,2025-03-16,Regular,2022-09-06,2024-08-08,10,433.89,43.39,375,1
312,Jason,Terrell,joshuapowers@example.net,48,F,West Tracyside,NJ,2022-10-31,Regular,2022-11-08,2024-09-18,8,505.48,63.18,334,1
313,John,Maxwell,rbrowning@example.com,44,F,South Christine,ME,2025-01-25,Premium,2022-01-04,2024-07-30,10,691.08,69.11,384,0
314,Curtis,Marshall,adam30@example.com,44,F,South Keith,VT,2023-07-02,Budget,2022-02-16,2024-10-13,10,504.43,50.44,309,0
315,Kimberly,Miller,joshuaford@example.net,50,M,Jamieberg,OR,2024-07-29,Regular,2022-02-25,2024-12-19,12,393.86,32.82,242,0
316,Nicole,Wu,colton30@example.net,35,F,Gonzalezchester,SD,2024-03-14,Regular,2022-01-31,2024-09-28,16,605.55,37.85,324,0
317,Richard,Davis,jeffrey94@example.net,43,M,Christinaview,AK,2024-07-13,Premium,2022-02-08,2024-11-14,6,176.82,29.47,277,1
318,Christine,Kennedy,omatthews@example.net,31,M,New Victoria,AK,2024-08-10,Regular,2022-04-21,2024-12-15,11,389.52,35.41,246,0
319,Eric,Harmon,amber78@example.org,38,M,Lake Leah,KY,2022-08-21,Budget,2022-01-21,2024-12-19,9,701.57,77.95,242,0
320,Sarah,Horne,matthew57@example.org,33,M,East Carriemouth,KS,2024-07-05,Regular,2022-04-18,2024-07-23,15,594.26,39.62,391,0
321,Michelle,Miller,fdickerson@example.org,36,M,Lake Jason,OR,2025-02-02,Budget,2022-01-22,2024-12-01,12,351.11,29.26,260,0
322,Theresa,Schultz,emilyscott@example.org,42,M,Andrewburgh,CA,2024-03-28,Budget,2022-01-06,2024-08-03,10,422.11,42.21,380,0
323,Lisa,Yates,welchanna@example.com,25,M,New Williamshire,GU,2025-06-04,Regular,2022-01-28,2024-11-17,10,589.16,58.92,274,0
324,Nicole,Edwards,clarktraci@example.com,60,M,Maynardstad,AR,2022-10-03,Regular,2022-10-29,2024-08-04,5,310.01,62.0,379,0
325,Angel,Brown,kelly57@example.net,22,F,Lake Gailtown,TN,2025-07-12,Budget,2022-09-24,2024-11-29,9,249.99,27.78,262,1
326,Jill,Cooper,njohnson@example.net,20,M,West Alexander,WI,2024-05-03,Budget,2022-02-01,2024-10-19,9,473.44,52.6,303,0
327,Martin,Osborne,claudiacunningham@example.com,48,M,Hamiltonhaven,VA,2023-01-08,Regular,2022-12-11,2024-10-22,13,488.03,37.54,300,0
328,Sarah,Harrison,potterjustin@example.net,44,F,Littleton,AR,2025-06-24,Budget,2022-01-25,2023-04-18,3,75.23,25.08,853,0
329,Leah,Hunt,yfritz@example.net,42,F,Lucasbury,NV,2024-06-06,Budget,2022-03-14,2024-12-03,8,407.8,50.97,258,0
330,Michelle,Harrison,nicholasrush@example.org,42,F,Troyfort,GA,2025-02-14,Regular,2022-12-09,2024-09-30,11,613.4,55.76,322,0
331,Lisa,Gross,fosterjason@example.org,34,M,Port Kennethshire,UT,2023-10-20,Regular,2022-03-08,2024-10-12,11,428.34,38.94,310,0
332,Joseph,Fisher,gregory26@example.net,24,F,Wrightside,ID,2023-02-09,Budget,2022-02-04,2024-07-30,10,581.85,58.18,384,0
333,Kristin,Yu,nbell@example.com,35,M,Jenniferland,UT,2023-07-12,Regular,2022-01-25,2024-05-06,9,651.7,72.41,469,1
334,Daniel,Yates,luis51@example.net,26,M,East Allisonburgh,CA,2024-03-07,Premium,2022-04-10,2024-07-13,9,759.18,84.35,401,0
335,Monica,Roberts,wayne86@example.org,46,M,Dwaynefort,VA,2023-01-21,Regular,2022-03-26,2024-10-31,9,378.52,42.06,291,0
336,Michele,Johnson,dsimpson@example.com,33,F,Jacksonville,MP,2023-05-11,Premium,2022-02-03,2024-08-26,10,450.05,45.0,357,0
337,Jeffrey,Livingston,lmoore@example.com,25,M,Michaelfurt,AS,2024-12-06,Regular,2022-03-11,2024-11-04,12,719.19,59.93,287,0
338,Lisa,Curry,aaron57@example.net,31,M,Lake Scott,LA,2023-09-29,Budget,2022-06-11,2024-12-13,9,799.53,88.84,248,0
339,Steven,Acosta,francesgarcia@example.net,39,M,New Erica,PW,2024-12-29,Premium,2022-05-06,2024-11-12,7,487.81,69.69,279,1
340,Kevin,Elliott,amccann@example.org,28,F,Perezview,OK,2023-07-02,Regular,2022-02-12,2024-11-18,14,719.48,51.39,273,1
341,Laura,Brown,montgomerydillon@example.net,25,F,Sallyport,HI,2024-03-30,Regular,2022-03-28,2024-11-01,13,809.12,62.24,290,0
342,Jeremy,Kennedy,greenejessica@example.org,37,M,East Angelastad,AK,2025-03-08,Regular,2022-07-30,2024-11-19,8,249.83,31.23,272,0
343,Andrew,Jackson,chelsea29@example.net,37,F,Kristinport,LA,2023-12-17,Regular,2022-01-04,2024-10-07,10,487.34,48.73,315,0
344,James,Williams,xcohen@example.org,28,F,Coxstad,OK,2024-02-28,Regular,2022-11-22,2024-08-06,8,337.68,42.21,377,0
345,Mark,Mooney,marnold@example.org,29,F,North Terry,PA,2025-02-16,Regular,2022-02-22,2024-12-08,9,562.04,62.45,253,1
346,Michelle,Lamb,pwood@example.org,37,M,Robinsonton,IL,2024-03-06,Regular,2022-03-30,2024-01-16,4,112.6,28.15,580,1
347,Tammy,Weber,mgiles@example.com,18,F,Lake Melissa,AK,2024-11-30,Regular,2022-01-15,2024-09-18,13,520.41,40.03,334,0
348,Joshua,Mitchell,kellykline@example.org,18,M,Lake Dwaynemouth,VT,2023-04-23,Regular,2022-08-16,2024-11-30,14,395.45,28.25,261,0
349,Darlene,Miller,rstevens@example.net,26,F,South Emily,MT,2024-09-08,Budget,2023-08-05,2024-07-17,7,341.81,48.83,397,1
350,Ricardo,Wagner,yfritz@example.org,32,M,Lake Julia,LA,2024-08-06,Regular,2022-03-06,2024-06-01,6,217.67,36.28,443,1
351,Tina,York,hporter@example.net,38,M,West Jill,AR,2022-11-21,Premium,2022-02-27,2024-06-19,13,415.34,31.95,425,0
352,Amanda,Ramirez,monica23@example.com,52,M,Harrisburgh,FM,2025-07-29,Regular,2022-07-09,2024-09-02,9,398.06,44.23,350,1
353,Sheila,Anderson,smithantonio@example.net,45,F,Lake James,KS,2024-05-14,Regular,2022-01-29,2024-12-13,9,281.61,31.29,248,0
354,Darrell,Campbell,ecamacho@example.com,33,M,Adamsborough,CO,2025-02-08,Regular,2022-05-21,2024-10-02,10,519.54,51.95,320,0
355,Tara,Hodge,logansusan@example.net,34,F,South Elizabethtown,DC,2025-04-06,Regular,2022-07-29,2024-07-04,14,508.94,36.35,410,1
356,Gregory,Smith,baldwincatherine@example.net,22,M,New Davidtown,CA,2023-03-10,Regular,2022-05-14,2024-08-27,12,608.79,50.73,356,0
357,Sydney,Rodriguez,gonzalesmaria@example.org,34,F,Anachester,AR,2023-03-17,Budget,2022-10-16,2024-12-01,11,372.36,33.85,260,0
358,Joseph,Thompson,lisa05@example.com,31,F,Corteztown,NH,2024-05-25,Budget,2022-04-05,2024-11-06,17,454.66,26.74,285,0
359,Daniel,Vargas,hpatterson@example.org,38,F,Clarkberg,AZ,2025-03-05,Regular,2022-05-02,2024-10-27,8,445.27,55.66,295,1
360,Ryan,Hernandez,melaniechang@example.net,25,F,Collinsmouth,TN,2025-06-02,Regular,2022-01-02,2024-09-30,12,254.88,21.24,322,1
361,Jessica,Griffin,bowenmichael@example.net,41,F,Lake Taylor,PR,2023-02-05,Regular,2022-03-07,2024-09-29,12,769.84,64.15,323,0
362,Lee,Morton,donald37@example.org,53,M,Christinaview,KY,2024-03-21,Budget,2022-03-06,2024-12-05,13,415.47,31.96,256,0
